"","secid","date","symbol","symbol_flag","exdate","last_date","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","optionid","cfadj","ss_flag","root","suffix","ticker","index_flag","issuer","div_convention","exercise_style","am_set_flag"
"546057",108105,20050915,"SZP.KH",0,20051119,20050915,"C",1240000,19.5,21.1,10,2115,29068959,1,0,"SZP","KH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546058",108105,20050915,"SZP.KI",0,20051119,20050913,"C",1245000,17,18.6,0,582,29068962,1,0,"SZP","KI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546059",108105,20050915,"SZP.KJ",0,20051119,20050915,"C",1250000,14.7,16.3,110,9601,28695452,1,0,"SZP","KJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546060",108105,20050915,"SZP.KK",0,20051119,20050915,"C",1255000,12.6,14.2,305,211,29438549,1,0,"SZP","KK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546061",108105,20050915,"SZP.KO",0,20051119,20050915,"C",1275000,6.3,6.8,137,3253,28695449,1,0,"SZP","KO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546062",108105,20050915,"SZP.KT",0,20051119,20050915,"C",1200000,45.2,47.2,10,6471,28695456,1,0,"SZP","KT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546063",108105,20050915,"SZP.LE",0,20051217,20050915,"C",1225000,35.4,37.4,4659,40161,22428820,1,0,"SZP","LE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546064",108105,20050915,"SZP.LF",0,20051217,20050915,"C",1230000,32.3,34.3,579,863,29438233,1,0,"SZP","LF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546065",108105,20050915,"SZP.LG",0,20051217,20050915,"C",1235000,29.4,31.4,8140,2684,29438230,1,0,"SZP","LG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546066",108105,20050915,"SZP.LH",0,20051217,20050915,"C",1240000,26.6,28.6,41,14476,29438234,1,0,"SZP","LH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546067",108105,20050915,"SZP.LI",0,20051217,20050915,"C",1245000,24,26,4,4333,29438235,1,0,"SZP","LI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546068",108105,20050915,"SZP.LJ",0,20051217,20050915,"C",1250000,21.5,23,5825,45070,21271712,1,0,"SZP","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546069",108105,20050915,"SZP.LK",0,20051217,20050913,"C",1255000,19.3,20.9,0,1231,27567229,1,0,"SZP","LK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546070",108105,20050915,"SZP.LN",0,20051217,20050915,"C",1270000,13.2,14.8,224,3267,29067411,1,0,"SZP","LN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546071",108105,20050915,"SZP.LO",0,20051217,20050915,"C",1275000,11.5,13,1,33279,23652385,1,0,"SZP","LO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546072",108105,20050915,"SZP.LT",0,20051217,20050915,"C",1200000,52.3,54.3,1619,55346,21271711,1,0,"SZP","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546073",108105,20050915,"SZP.OE",0,20060318,20050915,"P",1225000,39.5,41.5,1600,16145,24492212,1,0,"SZP","OE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546074",108105,20050915,"SZP.OJ",0,20060318,20050915,"P",1250000,49.7,51.7,72,6223,24490580,1,0,"SZP","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546075",108105,20050915,"SZP.OO",0,20060318,20050914,"P",1275000,62.1,64.1,0,68,24492213,1,0,"SZP","OO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546076",108105,20050915,"SZP.OT",0,20060318,20050915,"P",1200000,32,33.3,6,20674,24490576,1,0,"SZP","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546077",108105,20050915,"SZP.RE",0,20060617,20050912,"P",1225000,49,51,0,8738,23292919,1,0,"SZP","RE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546078",108105,20050915,"SZP.RJ",0,20060617,20050915,"P",1250000,58.6,60.6,300,2188,21576394,1,0,"SZP","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546079",108105,20050915,"SZP.RO",0,20060617,20050907,"P",1275000,69.9,71.9,0,3,23957574,1,0,"SZP","RO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546080",108105,20050915,"SZP.RT",0,20060617,20050915,"P",1200000,40.9,42.9,3952,42475,21576392,1,0,"SZP","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546081",108105,20050915,"SZP.UA",0,20050917,20050915,"P",1205000,0.25,0.3,1040,33008,26315429,1,0,"SZP","UA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546082",108105,20050915,"SZP.UB",0,20050917,20050915,"P",1210000,0.3,0.4,6007,41318,26314542,1,0,"SZP","UB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546083",108105,20050915,"SZP.UC",0,20050917,20050915,"P",1215000,0.3,0.45,14335,23370,26467807,1,0,"SZP","UC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546084",108105,20050915,"SZP.UD",0,20050917,20050915,"P",1220000,0.65,0.75,16323,40119,26635400,1,0,"SZP","UD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546085",108105,20050915,"SZP.UE",0,20050917,20050915,"P",1225000,1.1,1.9,14757,109260,22450629,1,0,"SZP","UE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546086",108105,20050915,"SZP.UF",0,20050917,20050915,"P",1230000,2.8,4.2,3888,31358,27091634,1,0,"SZP","UF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546087",108105,20050915,"SZP.UG",0,20050917,20050915,"P",1235000,6.7,8.3,1546,29977,27091638,1,0,"SZP","UG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546088",108105,20050915,"SZP.UH",0,20050917,20050915,"P",1240000,11.4,13.2,1662,17550,27091641,1,0,"SZP","UH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546089",108105,20050915,"SZP.UI",0,20050917,20050915,"P",1245000,16.4,18,62,11341,27091631,1,0,"SZP","UI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546090",108105,20050915,"SZP.UJ",0,20050917,20050915,"P",1250000,21.3,22.7,22053,36277,22450627,1,0,"SZP","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546091",108105,20050915,"SZP.UK",0,20050917,20050915,"P",1255000,26.3,28.3,3,1047,27091636,1,0,"SZP","UK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546092",108105,20050915,"SZP.UL",0,20050917,20050915,"P",1260000,31.3,33.3,1,1374,26315426,1,0,"SZP","UL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546093",108105,20050915,"SZP.UM",0,20050917,20050913,"P",1265000,36.3,38.3,0,239,27091639,1,0,"SZP","UM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546094",108105,20050915,"SZP.UN",0,20050917,20050912,"P",1270000,41.3,43.3,0,520,27091632,1,0,"SZP","UN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546095",108105,20050915,"SZP.UO",0,20050917,20050909,"P",1275000,46.3,48.3,0,371,23386742,1,0,"SZP","UO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546096",108105,20050915,"SZP.UP",0,20050917,20050914,"P",1280000,51.3,53.3,0,36,27412923,1,0,"SZP","UP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546097",108105,20050915,"SZP.UQ",0,20050917,NA,"P",1285000,56.3,58.3,0,0,27934847,1,0,"SZP","UQ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546098",108105,20050915,"SZP.UR",0,20050917,NA,"P",1290000,61.3,63.3,0,0,27934850,1,0,"SZP","UR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546099",108105,20050915,"SZP.US",0,20050917,20050811,"P",1295000,66.3,68.3,0,2,27934848,1,0,"SZP","US","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546100",108105,20050915,"SZP.UT",0,20050917,20050915,"P",1200000,0.15,0.25,6490,115248,22450626,1,0,"SZP","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546101",108105,20050915,"SZP.VA",0,20051022,20050915,"P",1205000,8.8,9.8,1824,13017,27564595,1,0,"SZP","VA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546102",108105,20050915,"SZP.VB",0,20051022,20050915,"P",1210000,9.9,10.9,1131,18405,27563261,1,0,"SZP","VB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546103",108105,20050915,"SZP.VC",0,20051022,20050915,"P",1215000,11.2,12.6,1298,10707,27564596,1,0,"SZP","VC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546104",108105,20050915,"SZP.VD",0,20051022,20050915,"P",1220000,12.5,14,3204,18806,28304803,1,0,"SZP","VD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546105",108105,20050915,"SZP.VE",0,20051022,20050915,"P",1225000,14.6,15,5785,27021,27243439,1,0,"SZP","VE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546106",108105,20050915,"SZP.VF",0,20051022,20050915,"P",1230000,16.1,17.7,1578,6636,27564594,1,0,"SZP","VF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546107",108105,20050915,"SZP.VG",0,20051022,20050915,"P",1235000,18.3,19.3,453,3935,28700075,1,0,"SZP","VG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546108",108105,20050915,"SZP.VH",0,20051022,20050915,"P",1240000,20.5,22.5,98,4034,28304024,1,0,"SZP","VH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546109",108105,20050915,"SZP.VI",0,20051022,20050915,"P",1245000,23.3,25.3,158,1257,27567225,1,0,"SZP","VI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546110",108105,20050915,"SZP.VJ",0,20051022,20050915,"P",1250000,26.3,28.3,18732,25916,27243442,1,0,"SZP","VJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546111",108105,20050915,"SZP.VK",0,20051022,20050915,"P",1255000,29.5,31.5,2,441,27567218,1,0,"SZP","VK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546112",108105,20050915,"SZP.VL",0,20051022,20050913,"P",1260000,33.1,35.1,0,57,27567224,1,0,"SZP","VL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546113",108105,20050915,"SZP.VM",0,20051022,20050914,"P",1265000,36.9,38.9,0,307,27567219,1,0,"SZP","VM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546114",108105,20050915,"SZP.VN",0,20051022,20050915,"P",1270000,40.9,42.9,5,256,27567221,1,0,"SZP","VN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546115",108105,20050915,"SZP.VO",0,20051022,20050915,"P",1275000,45.2,47.2,705,693,27243443,1,0,"SZP","VO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546116",108105,20050915,"SZP.VP",0,20051022,20050914,"P",1280000,49.6,51.6,0,262,27412926,1,0,"SZP","VP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546117",108105,20050915,"SZP.VQ",0,20051022,20050902,"P",1285000,54.2,56.2,0,10,27412922,1,0,"SZP","VQ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546118",108105,20050915,"SZP.VR",0,20051022,20050914,"P",1290000,58.8,60.8,0,7,28700074,1,0,"SZP","VR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546119",108105,20050915,"SZP.VS",0,20051022,NA,"P",1295000,63.6,65.6,0,0,29437924,1,0,"SZP","VS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546120",108105,20050915,"SZP.VT",0,20051022,20050915,"P",1200000,7.7,8.4,5030,46391,27243446,1,0,"SZP","VT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546121",108105,20050915,"SZP.WA",0,20051119,NA,"P",1205000,15,16.6,0,0,29805798,1,0,"SZP","WA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546122",108105,20050915,"SZP.WB",0,20051119,20050915,"P",1210000,16.4,18,5,0,29805799,1,0,"SZP","WB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546123",108105,20050915,"SZP.WC",0,20051119,NA,"P",1215000,17.9,19.5,0,0,29805796,1,0,"SZP","WC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546124",108105,20050915,"SZP.WD",0,20051119,20050915,"P",1220000,19.5,21.1,404,8705,28699291,1,0,"SZP","WD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546125",108105,20050915,"SZP.WE",0,20051119,20050914,"P",1225000,21.1,23.1,0,3510,28695454,1,0,"SZP","WE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546126",108105,20050915,"SZP.WF",0,20051119,20050915,"P",1230000,23,25,10,598,29068957,1,0,"SZP","WF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546127",108105,20050915,"SZP.WG",0,20051119,20050914,"P",1235000,25.1,27.1,0,321,29068964,1,0,"SZP","WG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546128",108105,20050915,"SZP.WH",0,20051119,20050915,"P",1240000,27.4,29.4,5,38,29068963,1,0,"SZP","WH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546129",108105,20050915,"SZP.WI",0,20051119,20050914,"P",1245000,29.8,31.8,0,854,29068960,1,0,"SZP","WI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546130",108105,20050915,"SZP.WJ",0,20051119,20050914,"P",1250000,32.5,34.5,0,2668,28695453,1,0,"SZP","WJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546131",108105,20050915,"SZP.WK",0,20051119,NA,"P",1255000,35.3,37.3,0,0,29438548,1,0,"SZP","WK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546132",108105,20050915,"SZP.WO",0,20051119,20050913,"P",1275000,48.6,50.6,0,43,28695450,1,0,"SZP","WO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546133",108105,20050915,"SZP.WT",0,20051119,20050915,"P",1200000,13.8,15.4,639,14358,28695455,1,0,"SZP","WT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546134",108105,20050915,"SZP.XE",0,20051217,20050915,"P",1225000,26.6,28.6,502,50907,22428821,1,0,"SZP","XE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546135",108105,20050915,"SZP.XF",0,20051217,20050915,"P",1230000,28.5,30.5,1058,70,29438232,1,0,"SZP","XF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546136",108105,20050915,"SZP.XG",0,20051217,20050915,"P",1235000,30.5,32.5,8985,3404,29438236,1,0,"SZP","XG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546137",108105,20050915,"SZP.XH",0,20051217,20050915,"P",1240000,32.7,34.7,294,13642,29438231,1,0,"SZP","XH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546138",108105,20050915,"SZP.XI",0,20051217,20050913,"P",1245000,35,37,0,4439,29438237,1,0,"SZP","XI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546139",108105,20050915,"SZP.XJ",0,20051217,20050915,"P",1250000,37.4,39.4,13532,19946,21271721,1,0,"SZP","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546140",108105,20050915,"SZP.XK",0,20051217,20050810,"P",1255000,40,42,0,4,27567223,1,0,"SZP","XK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546141",108105,20050915,"SZP.XN",0,20051217,20050913,"P",1270000,48.8,50.8,0,3,29067410,1,0,"SZP","XN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546142",108105,20050915,"SZP.XO",0,20051217,20050914,"P",1275000,52,54,0,2320,23652384,1,0,"SZP","XO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"546143",108105,20050915,"SZP.XT",0,20051217,20050915,"P",1200000,19,20.5,1281,106063,21271720,1,0,"SZP","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
